ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Higher_Education,Date_of_Hire,Status_of_leaving,Mode_of_work,Leaves,Absenteeism,Work_accident,Source_of_Hire,Job_mode
12484,35,No,Travel_Rarely,Sales,1,Male,3,2,Sales Executive,3,Married,4717,9,No,11,3,0,15,2,11,6,9,12th,19-03-2010,Work Environment,OFFICE,5,1,No,Job Event,Contract
16853,36,No,Travel_Rarely,Research & Development,2,Male,3,1,Laboratory Technician,3,Single,2519,4,No,21,4,0,16,6,11,3,9,Graduation,19-06-2010,Work Environment,OFFICE,0,3,No,Job Portal,Part Time
14719,40,No,Travel_Rarely,Research & Development,20,Male,3,3,Healthcare Representative,4,Married,10322,4,No,20,4,1,14,6,11,11,1,12th,07-06-2010,Salary,WFH,3,3,Yes,Walk-in,Contract
18585,36,No,Non-Travel,Research & Development,18,Male,3,2,Manufacturing Director,4,Single,7779,2,No,20,4,0,18,0,11,0,9,Post-Graduation,15-04-2010,Better Opportunity,WFH,4,3,No,Recruiter,FullTime
18887,29,Yes,Travel_Rarely,Sales,23,Female,2,3,Sales Executive,1,Married,7336,1,No,13,3,1,11,3,11,3,10,12th,24-06-2010,Work Accident,WFH,3,2,Yes,Walk-in,Part Time
17411,60,No,Travel_Rarely,Sales,7,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,1,12,3,11,1,9,Post-Graduation,24-02-2010,Better Opportunity,WFH,3,1,No,Walk-in,FullTime
16296,30,No,Travel_Rarely,Research & Development,1,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,4,1,12,2,11,5,7,12th,12-01-2010,Dept.Head,OFFICE,0,1,No,Job Event,Part Time
12311,36,No,Travel_Frequently,Research & Development,3,Male,3,1,Research Scientist,2,Married,3692,1,No,12,3,0,12,2,11,0,7,Post-Graduation,15-06-2010,Salary,WFH,4,3,Yes,Walk-in,Part Time
15598,46,No,Travel_Rarely,Sales,4,Female,2,5,Manager,2,Married,18789,2,No,14,3,1,26,2,11,0,8,Post-Graduation,28-06-2010,Dept.Head,OFFICE,0,2,No,Job Portal,Part Time
13938,34,No,Travel_Frequently,Research & Development,19,Female,3,2,Laboratory Technician,2,Divorced,4444,4,No,13,3,2,15,2,11,5,10,Post-Graduation,24-05-2010,Salary,WFH,1,2,Yes,Job Event,FullTime
16849,35,No,Travel_Rarely,Research & Development,16,Female,2,3,Healthcare Representative,2,Single,8606,1,No,19,3,0,11,3,11,3,3,Graduation,15-03-2010,Work Accident,OFFICE,5,3,Yes,Walk-in,Contract
15231,34,No,Travel_Rarely,Sales,7,Male,3,1,Sales Representative,3,Married,2308,0,Yes,25,4,1,12,4,11,5,7,Post-Graduation,26-06-2010,Work Accident,WFH,1,2,Yes,Recruiter,FullTime
14424,34,No,Travel_Rarely,Research & Development,3,Female,3,2,Research Scientist,2,Divorced,5433,1,No,12,3,1,11,2,11,7,9,12th,21-06-2010,Salary,WFH,0,3,No,Job Event,Part Time
12539,35,Yes,Travel_Frequently,Sales,12,Male,3,2,Sales Executive,4,Single,4581,3,Yes,24,4,0,13,2,11,6,7,Post-Graduation,16-04-2010,Salary,OFFICE,4,0,Yes,Recruiter,FullTime
16676,33,No,Non-Travel,Sales,2,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,0,13,2,11,1,7,PHD,12-03-2010,Work Environment,OFFICE,5,2,No,Walk-in,Contract
14860,38,No,Non-Travel,Human Resources,2,Male,3,1,Human Resources,2,Divorced,2592,5,No,13,3,3,13,3,11,3,8,12th,18-04-2010,Work Accident,OFFICE,5,3,Yes,Job Portal,Part Time
18382,29,No,Travel_Frequently,Research & Development,20,Male,3,1,Laboratory Technician,4,Married,3812,1,No,13,3,0,11,3,11,3,10,12th,13-04-2010,Work Environment,OFFICE,1,2,No,Job Portal,Part Time
19138,31,No,Non-Travel,Research & Development,10,Female,3,3,Research Director,3,Married,11031,4,No,20,4,1,13,2,11,4,8,12th,28-04-2010,Work Environment,WFH,1,2,Yes,Job Event,Part Time
13211,40,No,Travel_Rarely,Sales,2,Female,3,2,Sales Executive,2,Married,5677,3,No,14,3,1,15,4,11,5,10,PHD,13-06-2010,Work Environment,WFH,3,2,Yes,Walk-in,Part Time
16048,34,No,Travel_Rarely,Research & Development,7,Female,3,3,Research Director,2,Single,11994,0,No,11,3,0,13,4,12,2,11,PHD,25-02-2009,Dept.Head,WFH,3,2,Yes,Job Event,Contract
13776,30,No,Travel_Frequently,Research & Development,1,Female,3,2,Laboratory Technician,4,Single,4011,1,No,23,4,0,12,2,12,3,7,Graduation,25-05-2009,Better Opportunity,WFH,1,1,Yes,Recruiter,FullTime
12014,40,No,Travel_Rarely,Sales,4,Male,2,3,Sales Executive,4,Married,10855,7,No,11,3,1,15,2,12,2,11,Graduation,31-03-2009,Salary,OFFICE,1,1,No,Walk-in,Part Time
16323,30,No,Non-Travel,Research & Development,9,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,2,12,4,12,6,10,Graduation,12-01-2009,Salary,OFFICE,3,1,No,Job Portal,Part Time
14557,53,No,Travel_Rarely,Research & Development,23,Female,3,4,Research Director,4,Single,14275,6,No,18,3,0,33,0,12,3,8,12th,19-01-2009,Dept.Head,OFFICE,4,1,Yes,Walk-in,Contract
13606,50,No,Travel_Rarely,Research & Development,24,Male,3,4,Manufacturing Director,3,Married,13973,3,Yes,18,3,1,22,2,12,1,5,12th,12-03-2009,Work Environment,OFFICE,3,2,Yes,Job Portal,Contract
16913,44,No,Travel_Rarely,Sales,28,Female,4,4,Sales Executive,4,Married,13320,3,Yes,18,3,1,23,2,12,11,11,Graduation,12-03-2009,Dept.Head,OFFICE,4,2,No,Job Event,Contract
15118,46,No,Travel_Rarely,Sales,3,Male,3,4,Manager,3,Married,17465,3,No,12,3,1,23,3,12,4,9,Graduation,25-03-2009,Work Environment,OFFICE,5,0,Yes,Recruiter,Contract
15068,40,No,Travel_Rarely,Research & Development,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5,No,20,4,3,15,0,12,11,8,12th,03-02-2009,Work Environment,WFH,5,3,No,Job Event,Contract
12776,42,No,Travel_Frequently,Research & Development,9,Female,3,1,Laboratory Technician,4,Single,3673,1,No,13,3,0,12,3,12,5,8,PHD,25-03-2009,Dept.Head,WFH,3,2,No,Job Portal,Part Time
18413,57,No,Travel_Rarely,Research & Development,1,Male,4,2,Research Scientist,3,Married,4900,0,No,24,4,1,13,2,12,2,8,Graduation,02-03-2009,Work Accident,OFFICE,0,1,No,Walk-in,Part Time
15416,31,No,Travel_Rarely,Sales,29,Female,2,2,Sales Executive,4,Married,5468,1,No,14,3,2,13,3,12,5,7,12th,16-03-2009,Work Accident,OFFICE,2,0,No,Walk-in,FullTime
17725,36,No,Travel_Rarely,Research & Development,10,Male,3,3,Healthcare Representative,1,Married,8321,7,Yes,13,3,1,15,1,12,5,7,Post-Graduation,30-04-2009,Salary,WFH,1,0,No,Job Event,Part Time
14988,30,No,Travel_Rarely,Research & Development,1,Male,3,1,Laboratory Technician,2,Married,3748,1,No,13,3,0,12,6,12,1,7,Graduation,01-06-2009,Dept.Head,WFH,2,1,No,Recruiter,FullTime
16387,38,No,Non-Travel,Research & Development,6,Female,1,2,Research Scientist,4,Divorced,5329,7,Yes,12,3,3,17,3,13,1,9,PHD,10-02-2008,Salary,OFFICE,2,2,Yes,Job Portal,FullTime
13531,51,No,Travel_Frequently,Research & Development,1,Female,2,3,Healthcare Representative,1,Single,7484,3,No,20,4,0,23,1,13,12,8,12th,10-03-2008,Work Environment,OFFICE,2,3,No,Job Portal,Contract
18511,36,No,Travel_Rarely,Research & Development,5,Male,3,2,Laboratory Technician,2,Single,5914,8,No,16,3,0,16,3,13,3,7,Graduation,07-03-2008,Work Environment,WFH,0,2,Yes,Job Portal,Part Time
12810,32,No,Travel_Rarely,Sales,7,Male,2,2,Sales Executive,3,Married,5484,1,No,14,3,1,13,3,13,4,8,Post-Graduation,09-06-2008,Dept.Head,WFH,1,1,No,Job Event,FullTime
15940,32,No,Travel_Rarely,Sales,8,Female,2,2,Sales Executive,2,Married,5228,1,Yes,11,3,0,13,2,13,11,9,PHD,09-04-2008,Salary,WFH,2,0,No,Job Portal,Contract
14647,36,No,Travel_Frequently,Sales,3,Male,2,3,Sales Executive,4,Married,9699,4,No,11,3,1,16,2,13,1,12,12th,05-05-2008,Better Opportunity,WFH,2,0,Yes,Walk-in,Part Time
16114,31,No,Travel_Rarely,Research & Development,7,Female,3,2,Manufacturing Director,1,Married,4306,1,No,12,3,1,13,5,13,3,12,PHD,23-02-2008,Salary,WFH,4,0,Yes,Walk-in,Contract
18605,37,No,Non-Travel,Research & Development,25,Female,3,2,Research Scientist,3,Married,4449,3,Yes,15,3,2,15,2,13,10,7,Graduation,22-02-2008,Work Environment,OFFICE,3,1,No,Job Portal,Part Time
15138,31,No,Travel_Rarely,Research & Development,9,Male,3,3,Manufacturing Director,2,Divorced,10648,1,No,25,4,1,13,6,13,0,8,PHD,18-05-2008,Dept.Head,WFH,3,3,Yes,Job Portal,Contract
18770,33,No,Travel_Frequently,Research & Development,6,Male,3,2,Healthcare Representative,4,Divorced,7725,3,No,23,4,1,15,2,13,4,7,Graduation,20-02-2008,Work Environment,WFH,2,0,Yes,Job Event,Contract
17115,33,No,Travel_Rarely,Research & Development,7,Male,3,3,Research Director,3,Married,11691,0,No,11,3,0,14,3,13,3,7,Graduation,29-05-2008,Work Accident,WFH,2,3,Yes,Recruiter,FullTime
18855,35,No,Travel_Rarely,Research & Development,25,Male,2,3,Manufacturing Director,2,Married,10903,3,No,16,3,0,16,2,13,4,8,Post-Graduation,22-01-2008,Better Opportunity,OFFICE,4,1,Yes,Walk-in,Contract
18637,33,Yes,Travel_Frequently,Research & Development,29,Female,2,2,Research Scientist,3,Single,4508,1,No,22,4,0,14,4,13,3,8,Graduation,21-01-2008,Salary,OFFICE,1,3,Yes,Recruiter,FullTime
15263,34,No,Travel_Frequently,Research & Development,1,Male,2,2,Healthcare Representative,1,Single,5343,0,No,20,4,0,14,3,13,4,9,PHD,22-01-2008,Salary,OFFICE,5,1,No,Job Portal,Contract
16465,35,No,Non-Travel,Sales,8,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,1,16,6,13,4,12,PHD,25-05-2008,Work Environment,OFFICE,1,0,Yes,Job Event,Contract
18821,31,No,Travel_Rarely,Sales,8,Male,3,3,Sales Executive,4,Divorced,10793,1,No,18,3,1,13,5,13,9,9,PHD,15-03-2008,Better Opportunity,OFFICE,1,1,No,Job Portal,Part Time
12658,34,No,Travel_Rarely,Sales,3,Male,1,2,Sales Executive,1,Single,4759,3,No,18,3,0,15,2,13,3,12,12th,24-03-2008,Better Opportunity,OFFICE,3,3,No,Walk-in,Part Time
19396,46,No,Travel_Rarely,Sales,3,Female,3,4,Manager,2,Married,16606,8,No,12,3,1,23,2,13,5,1,PHD,07-04-2008,Work Accident,WFH,5,3,Yes,Walk-in,FullTime
17746,35,Yes,Travel_Rarely,Sales,10,Male,2,3,Sales Executive,1,Married,10306,9,No,17,3,0,15,3,13,6,0,Graduation,20-04-2008,Work Accident,WFH,4,2,Yes,Walk-in,Part Time
13821,38,No,Travel_Frequently,Research & Development,1,Male,3,2,Research Scientist,4,Married,4735,7,No,15,3,2,19,4,13,2,9,Post-Graduation,03-02-2008,Salary,WFH,5,3,No,Job Portal,FullTime
18546,36,No,Travel_Rarely,Sales,2,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,0,17,2,13,6,7,PHD,09-03-2008,Work Accident,WFH,0,0,Yes,Job Portal,Contract
14910,42,No,Travel_Rarely,Research & Development,6,Male,3,3,Research Director,1,Married,13348,9,No,13,3,1,18,3,13,5,7,Graduation,22-06-2008,Better Opportunity,WFH,2,3,Yes,Job Portal,FullTime
14086,47,No,Non-Travel,Research & Development,1,Female,3,3,Research Director,2,Married,11957,0,No,18,3,2,14,3,13,5,12,PHD,19-04-2008,Dept.Head,OFFICE,3,1,Yes,Job Event,Part Time
13038,56,No,Non-Travel,Research & Development,1,Male,3,2,Healthcare Representative,3,Divorced,6306,1,No,21,4,1,13,2,13,1,9,PHD,24-06-2008,Better Opportunity,OFFICE,5,0,Yes,Job Portal,Part Time
19421,53,No,Travel_Rarely,Research & Development,5,Female,3,5,Manager,3,Divorced,19094,4,No,11,3,1,26,3,14,4,8,Post-Graduation,13-03-2007,Work Environment,WFH,5,2,Yes,Walk-in,FullTime
15150,32,Yes,Travel_Rarely,Sales,4,Male,1,3,Sales Executive,4,Married,10400,1,No,11,3,0,14,2,14,9,8,PHD,12-01-2007,Salary,WFH,2,3,Yes,Job Event,Part Time
19455,41,No,Non-Travel,Sales,10,Male,3,2,Sales Executive,4,Single,6230,7,No,14,3,0,16,3,14,1,10,Post-Graduation,25-03-2007,Salary,OFFICE,5,1,No,Job Portal,FullTime
12597,53,No,Travel_Rarely,Sales,1,Female,3,2,Sales Executive,1,Single,8381,7,No,20,4,0,18,2,14,8,10,PHD,27-05-2007,Work Accident,WFH,4,1,No,Walk-in,Part Time
18950,32,No,Travel_Rarely,Research & Development,4,Female,2,2,Manufacturing Director,3,Married,6162,1,No,12,3,1,14,3,14,6,8,PHD,03-02-2007,Salary,OFFICE,3,0,No,Recruiter,Part Time
15764,37,Yes,Travel_Rarely,Sales,1,Male,2,3,Sales Executive,3,Married,10609,5,No,11,3,0,17,2,14,11,7,Post-Graduation,16-02-2007,Dept.Head,OFFICE,4,2,Yes,Job Event,Contract
15819,36,No,Travel_Rarely,Research & Development,12,Female,2,3,Manufacturing Director,4,Single,8858,0,No,11,3,0,15,2,14,7,8,PHD,12-03-2007,Work Accident,OFFICE,0,3,No,Recruiter,Part Time
17053,37,No,Travel_Rarely,Research & Development,1,Female,2,2,Manufacturing Director,4,Married,6474,1,No,13,3,1,14,2,14,3,11,PHD,06-06-2007,Dept.Head,WFH,1,3,Yes,Job Portal,Part Time
12038,33,No,Travel_Rarely,Research & Development,9,Male,3,1,Research Scientist,4,Married,2781,0,No,13,3,1,15,5,14,4,10,PHD,02-04-2007,Work Accident,OFFICE,3,3,Yes,Walk-in,Part Time
17716,34,No,Travel_Rarely,Research & Development,2,Female,3,2,Healthcare Representative,4,Single,6687,1,No,11,3,0,14,2,14,4,11,12th,15-03-2007,Work Environment,OFFICE,3,3,No,Job Portal,Contract
14219,34,No,Travel_Frequently,Research & Development,15,Male,3,4,Research Director,1,Divorced,17007,7,No,14,3,2,16,3,14,6,9,Post-Graduation,27-06-2007,Better Opportunity,OFFICE,4,3,Yes,Job Event,Part Time
15916,54,No,Travel_Frequently,Research & Development,11,Female,3,4,Manager,4,Divorced,16032,3,No,20,4,1,26,2,14,1,12,12th,02-01-2007,Better Opportunity,OFFICE,3,1,No,Job Event,Contract
13872,35,No,Non-Travel,Research & Development,8,Female,3,2,Healthcare Representative,3,Married,4148,1,No,12,3,1,15,5,14,2,9,12th,19-04-2007,Salary,WFH,3,2,Yes,Job Event,Part Time
17789,50,No,Travel_Rarely,Research & Development,17,Female,2,3,Research Director,1,Divorced,13269,5,No,15,3,3,19,3,14,1,11,Graduation,19-03-2007,Better Opportunity,OFFICE,0,3,No,Job Event,Part Time
12536,43,No,Travel_Rarely,Research & Development,15,Male,2,4,Research Director,3,Married,17603,1,No,24,4,1,14,3,14,6,11,12th,11-03-2007,Dept.Head,WFH,5,3,No,Walk-in,FullTime
15282,33,No,Travel_Rarely,Research & Development,21,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,3,14,6,14,2,13,PHD,05-02-2007,Work Environment,OFFICE,3,0,No,Recruiter,FullTime
13890,34,No,Travel_Rarely,Sales,1,Male,3,3,Sales Executive,4,Single,9888,1,No,21,4,0,14,3,14,2,1,12th,18-04-2007,Work Environment,OFFICE,1,3,No,Job Event,FullTime
15708,32,No,Travel_Rarely,Sales,1,Female,3,3,Sales Executive,4,Married,10422,1,No,19,3,2,14,3,14,5,7,Post-Graduation,19-04-2007,Dept.Head,WFH,0,2,No,Walk-in,Contract
15799,33,No,Travel_Frequently,Research & Development,1,Female,3,3,Research Director,4,Single,13458,1,Yes,12,3,0,15,1,15,8,12,Graduation,31-05-2006,Better Opportunity,OFFICE,0,3,Yes,Recruiter,Part Time
13056,35,No,Travel_Rarely,Sales,1,Male,2,2,Sales Executive,1,Single,4312,0,No,14,3,0,16,2,15,2,8,12th,25-06-2006,Better Opportunity,OFFICE,5,2,No,Recruiter,FullTime
12027,49,No,Travel_Rarely,Research & Development,20,Female,3,2,Manufacturing Director,1,Married,6567,1,No,14,3,0,16,2,15,5,11,12th,11-03-2006,Better Opportunity,WFH,2,1,Yes,Job Portal,FullTime
19440,39,No,Travel_Rarely,Sales,4,Female,2,2,Sales Executive,3,Married,5902,4,No,14,3,1,17,1,15,5,9,Post-Graduation,17-05-2006,Work Environment,OFFICE,4,2,Yes,Job Event,Contract
14681,36,No,Travel_Rarely,Research & Development,6,Male,3,1,Laboratory Technician,4,Married,3210,0,No,11,3,1,16,4,15,10,11,Graduation,04-02-2006,Dept.Head,OFFICE,4,3,No,Job Event,Part Time
15962,38,No,Travel_Frequently,Research & Development,2,Female,4,2,Manufacturing Director,1,Single,5980,6,Yes,12,3,0,17,2,15,4,12,12th,02-05-2006,Dept.Head,WFH,4,1,Yes,Recruiter,FullTime
18757,38,No,Travel_Rarely,Research & Development,1,Female,3,3,Research Director,1,Married,13582,1,No,13,3,1,15,3,15,5,11,Graduation,23-05-2006,Better Opportunity,OFFICE,2,3,Yes,Walk-in,FullTime
18875,48,No,Travel_Rarely,Research & Development,4,Male,2,3,Healthcare Representative,3,Single,10999,7,No,14,3,0,27,3,15,4,8,PHD,30-04-2006,Better Opportunity,WFH,3,1,Yes,Job Portal,Contract
13007,34,No,Travel_Rarely,Sales,1,Male,4,2,Sales Executive,4,Divorced,9725,0,No,11,3,1,16,2,15,0,9,Post-Graduation,13-06-2006,Dept.Head,WFH,0,1,Yes,Job Event,Part Time
15308,53,No,Travel_Frequently,Sales,2,Female,2,3,Sales Executive,2,Married,7525,2,No,12,3,1,30,2,15,6,12,PHD,28-03-2006,Work Environment,WFH,5,2,Yes,Walk-in,Contract
15155,45,No,Non-Travel,Sales,9,Female,2,2,Sales Executive,3,Married,5593,1,No,13,3,1,15,2,15,4,12,PHD,02-05-2006,Salary,WFH,3,1,No,Job Portal,Contract
18272,36,No,Travel_Frequently,Sales,7,Female,4,2,Sales Executive,1,Married,4639,2,No,16,3,1,17,2,15,6,13,PHD,14-06-2006,Work Environment,OFFICE,4,2,Yes,Job Event,FullTime
13798,34,Yes,Travel_Rarely,Sales,24,Female,2,2,Sales Executive,2,Single,4599,0,Yes,23,4,0,16,2,15,10,10,Post-Graduation,24-03-2006,Better Opportunity,WFH,0,0,No,Recruiter,FullTime
17494,33,No,Travel_Rarely,Research & Development,28,Male,3,2,Laboratory Technician,3,Married,5207,1,Yes,12,3,1,15,3,15,5,7,Post-Graduation,30-05-2006,Better Opportunity,WFH,0,2,No,Job Portal,Part Time
17060,49,No,Travel_Rarely,Research & Development,6,Female,2,4,Healthcare Representative,3,Married,13966,2,Yes,19,3,1,30,3,15,2,12,PHD,03-04-2006,Work Accident,WFH,5,3,Yes,Job Event,Contract
12722,34,No,Travel_Rarely,Research & Development,5,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,1,15,3,15,4,13,12th,05-03-2006,Work Accident,OFFICE,3,1,No,Job Event,FullTime
13572,34,No,Non-Travel,Sales,10,Male,3,2,Sales Executive,3,Divorced,4001,1,Yes,14,3,1,15,3,15,0,7,PHD,11-06-2006,Work Environment,WFH,0,2,No,Job Portal,Part Time
15169,34,No,Travel_Frequently,Research & Development,22,Male,2,2,Research Scientist,4,Married,5747,1,Yes,15,3,0,16,3,15,6,11,Graduation,25-02-2006,Salary,OFFICE,3,3,No,Job Event,Part Time
19492,38,No,Travel_Rarely,Sales,1,Male,3,2,Sales Executive,2,Married,4440,0,No,15,3,2,16,3,15,5,8,PHD,12-05-2006,Dept.Head,OFFICE,1,0,Yes,Walk-in,Contract
12152,36,No,Non-Travel,Sales,15,Male,1,2,Sales Executive,4,Divorced,5406,1,No,24,4,1,15,4,15,11,11,Graduation,24-04-2006,Dept.Head,WFH,0,2,Yes,Walk-in,Part Time
17999,34,No,Travel_Rarely,Research & Development,6,Female,3,2,Research Scientist,3,Single,4809,1,No,14,3,0,16,3,16,2,10,12th,26-03-2005,Work Accident,OFFICE,5,3,No,Job Event,FullTime
15875,38,No,Travel_Rarely,Sales,3,Male,3,3,Sales Executive,3,Divorced,10609,0,No,12,3,2,17,6,16,5,13,Post-Graduation,17-04-2005,Salary,OFFICE,0,0,Yes,Recruiter,Contract
19464,35,No,Travel_Rarely,Research & Development,5,Male,3,3,Manufacturing Director,2,Single,8095,0,No,13,3,0,17,5,16,0,13,PHD,28-02-2005,Dept.Head,WFH,5,1,No,Job Event,Contract
17445,36,No,Travel_Rarely,Research & Development,14,M,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,1,17,2,16,4,11,Post-Graduation,11-05-2005,Better Opportunity,OFFICE,5,2,Yes,Job Event,Contract
19023,36,Yes,Travel_Rarely,Sales,3,Male,2,3,Sales Executive,4,Married,10325,1,Yes,11,3,1,16,6,16,3,7,Post-Graduation,23-03-2005,Better Opportunity,WFH,0,0,No,Job Portal,Contract
13033,35,No,Travel_Rarely,Research & Development,25,Female,3,3,Healthcare Representative,3,Divorced,10388,1,Yes,11,3,1,16,3,16,10,1,Post-Graduation,18-05-2005,Salary,WFH,0,3,Yes,Walk-in,Part Time
12788,46,No,Travel_Rarely,Research & Development,8,Female,2,2,Research Scientist,1,Divorced,4615,8,Yes,23,4,3,19,2,16,1,7,12th,25-05-2005,Work Environment,WFH,5,0,Yes,Walk-in,Contract
15895,36,No,Travel_Rarely,Research & Development,2,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,0,18,2,16,5,12,12th,20-01-2005,Salary,OFFICE,4,2,Yes,Walk-in,FullTime
12962,35,No,Travel_Rarely,Research & Development,18,Male,4,2,Research Scientist,1,Married,5208,1,No,11,3,0,16,2,16,1,10,Post-Graduation,15-03-2005,Work Environment,OFFICE,5,1,No,Job Event,Part Time
13894,58,No,Non-Travel,Sales,2,Male,3,4,Manager,2,Divorced,16291,4,No,22,4,1,37,0,16,14,14,12th,09-06-2005,Work Accident,WFH,4,0,No,Walk-in,Contract
15065,43,No,Travel_Rarely,Research & Development,6,Female,2,5,Manager,3,Married,19392,7,No,13,3,0,21,2,16,6,14,Graduation,23-06-2005,Dept.Head,WFH,2,1,Yes,Walk-in,Part Time
19337,37,No,Travel_Rarely,Research & Development,10,Female,4,3,Research Director,4,Married,13744,1,Yes,25,4,1,16,2,16,6,8,Post-Graduation,14-06-2005,Dept.Head,WFH,5,2,No,Walk-in,FullTime
14961,36,No,Travel_Rarely,Research & Development,8,Female,3,3,Healthcare Representative,3,Divorced,10096,1,No,13,3,3,17,2,17,12,8,PHD,08-02-2004,Salary,WFH,4,1,Yes,Job Portal,Contract
18989,45,No,Travel_Rarely,Research & Development,9,Male,3,2,Laboratory Technician,2,Divorced,2348,8,No,18,3,1,20,2,17,0,15,Post-Graduation,23-05-2004,Better Opportunity,WFH,4,3,No,Job Event,Part Time
13633,43,No,Travel_Rarely,Sales,16,Female,3,4,Manager,4,Married,16064,5,Yes,22,4,1,22,3,17,1,9,Post-Graduation,11-04-2004,Dept.Head,OFFICE,1,0,No,Job Event,Contract
18263,37,No,Travel_Rarely,Research & Development,1,F,3,1,Research Scientist,4,Single,2115,1,No,12,3,0,17,3,17,5,7,Post-Graduation,27-05-2004,Salary,OFFICE,3,0,No,Walk-in,FullTime
17529,35,No,Travel_Rarely,Research & Development,6,Male,1,2,Research Scientist,4,Single,6646,1,No,13,3,0,17,3,17,11,8,Post-Graduation,22-01-2004,Work Environment,WFH,0,1,Yes,Job Portal,Contract
19076,35,No,Travel_Rarely,Research & Development,9,Female,2,3,Manufacturing Director,3,Married,10685,1,Yes,20,4,1,17,2,17,5,15,PHD,12-05-2004,Work Environment,OFFICE,5,1,No,Job Event,Part Time
17399,53,No,Travel_Rarely,Sales,2,Male,3,4,Manager,3,Divorced,14852,6,No,13,3,1,22,3,17,15,2,12th,19-03-2004,Work Environment,WFH,3,3,No,Job Event,Contract
13392,36,Yes,Travel_Rarely,Research & Development,16,Female,4,1,Laboratory Technician,1,Single,2743,1,No,16,3,0,18,1,17,15,14,Post-Graduation,21-06-2004,Work Environment,WFH,2,1,Yes,Recruiter,FullTime
19205,47,No,Travel_Rarely,Research & Development,25,Male,3,3,Healthcare Representative,3,Single,8633,2,No,23,4,0,25,3,17,12,11,12th,16-06-2004,Salary,OFFICE,0,2,Yes,Walk-in,Part Time
16237,39,No,Travel_Rarely,Research & Development,1,Male,4,3,Healthcare Representative,4,Divorced,9613,0,No,17,3,3,19,5,18,3,7,12th,02-06-2003,Salary,WFH,4,3,Yes,Walk-in,Contract
17631,37,No,Travel_Rarely,Research & Development,14,Female,3,1,Laboratory Technician,1,Divorced,3034,1,No,12,3,1,18,2,18,12,17,Graduation,05-03-2003,Work Accident,OFFICE,1,3,No,Job Event,FullTime
15961,60,No,Travel_Frequently,Sales,28,Female,2,3,Sales Executive,1,Married,10266,4,No,19,3,0,22,5,18,13,11,12th,10-01-2003,Better Opportunity,OFFICE,3,1,No,Job Portal,FullTime
17769,41,No,Travel_Rarely,Sales,2,Female,3,4,Manager,1,Married,16595,7,No,16,3,1,22,2,18,11,8,Post-Graduation,12-02-2003,Work Environment,WFH,1,3,No,Job Event,Contract
15220,40,No,Travel_Frequently,Sales,5,Male,2,3,Sales Executive,1,Married,10475,5,Yes,21,4,1,20,2,18,1,12,Graduation,31-05-2003,Dept.Head,OFFICE,0,2,Yes,Walk-in,Part Time
18412,36,No,Travel_Rarely,Sales,1,Male,3,2,Sales Executive,4,Married,6201,1,Yes,14,3,1,18,1,18,4,11,12th,22-04-2003,Dept.Head,WFH,2,0,No,Job Event,Contract
